Date,AAPL,DIA,DIS,IWM,JPM,MSFT,PFE,SPY,V,XOM
2019-12-02,63.79815673828125,249.422607421875,147.2678985595703,148.4765167236328,111.96214294433594,142.26068115234375,27.82986831665039,285.0180969238281,174.58863830566406,52.237632751464844
2019-12-03,62.660621643066406,247.01084899902344,145.2733154296875,148.00379943847656,110.52291870117188,142.03237915039062,27.655431747436523,283.1065368652344,174.69432067871094,51.825347900390625
2019-12-04,63.21369552612305,248.39154052734375,144.97998046875,149.0233917236328,112.70306396484375,142.54605102539062,27.720849990844727,284.85345458984375,173.44583129882812,52.41323471069336
2019-12-05,64.14108276367188,248.6693115234375,144.15867614746094,149.17161560058594,113.31620788574219,142.6221923828125,27.64089584350586,285.3655700683594,174.6847381591797,52.22999572753906
2019-12-06,65.38006591796875,251.66390991210938,144.37379455566406,150.91419982910156,115.00241088867188,144.3534393310547,27.82986831665039,287.97210693359375,174.95362854003906,53.06983184814453
2019-12-09,64.4647216796875,250.82127380371094,142.95606994628906,150.62686157226562,114.46592712402344,143.98248291015625,27.851673126220703,287.0666809082031,175.67391967773438,53.184356689453125
2019-12-10,64.84149169921875,250.5522003173828,142.84852600097656,150.7195281982422,114.54254150390625,143.76368713378906,27.967967987060547,286.74658203125,175.04005432128906,52.72625732421875
2019-12-11,65.39454650878906,250.7853240966797,144.30532836914062,150.67318725585938,114.27003479003906,144.30592346191406,27.778989791870117,287.5606689453125,174.7999267578125,52.6499137878418
2019-12-12,65.56118774414062,252.78466796875,144.4715576171875,151.97085571289062,117.54024505615234,145.77085876464844,28.01156997680664,290.03912353515625,175.40499877929688,53.703514099121094
2019-12-13,66.4523696899414,252.9280548095703,143.97975158691406,151.38690185546875,116.50977325439453,146.9979705810547,27.858938217163086,290.21282958984375,177.80599975585938,52.85606384277344
2019-12-16,67.58990478515625,253.78878784179688,146.02566528320312,152.45391845703125,116.96111297607422,147.94920349121094,28.44766616821289,292.20654296875,178.86236572265625,53.443939208984375
2019-12-17,67.72274017333984,254.08468627929688,145.30760192871094,153.21678161621094,117.67649841308594,147.15017700195312,28.27322006225586,292.2706298828125,178.1709442138672,53.199607849121094
2019-12-18,67.5609130859375,253.91424560546875,143.86170959472656,153.51443481445312,117.5572738647461,146.84573364257812,28.265966415405273,292.2889404296875,177.5754852294922,53.34468078613281
2019-12-19,67.62854766845703,255.03506469726562,143.75352478027344,154.1749725341797,116.96963500976562,148.12049865722656,28.324100494384766,293.4870300292969,179.15052795410156,52.97820281982422
2019-12-20,67.48847198486328,255.81382751464844,144.4715576171875,154.39820861816406,116.8759994506836,149.73757934570312,28.513080596923828,294.773681640625,180.5526580810547,53.39812088012695
2019-12-23,68.58976745605469,256.59613037109375,142.3076171875,154.7052459716797,116.84188842773438,149.73757934570312,28.578487396240234,295.2240905761719,179.66912841796875,53.66535186767578
2019-12-24,68.65496063232422,256.308349609375,142.90762329101562,155.05873107910156,117.16552734375,149.708984375,28.556692123413086,295.2332763671875,180.13970947265625,53.45920181274414
2019-12-26,70.01712799072266,257.2525329589844,143.31089782714844,155.05873107910156,118.40890502929688,150.93617248535156,28.622098922729492,296.8048400878906,181.66671752929688,53.54318618774414
2019-12-27,69.99053955078125,257.4954528808594,143.36009216308594,154.29588317871094,118.4940414428711,151.2120361328125,28.578487396240234,296.7312927246094,181.88763427734375,53.35995101928711
2019-12-30,70.40592956542969,255.87669372558594,141.41256713867188,153.90513610839844,118.05972290039062,149.90887451171875,28.28049087524414,295.0954284667969,180.3894500732422,53.04692840576172
2019-12-31,70.9203872680664,256.3891296386719,142.25845336914062,154.11915588378906,118.71546173095703,150.0134735107422,28.476734161376953,295.8122253417969,180.45664978027344,53.27597427368164
2020-01-02,72.53851318359375,259.55487060546875,145.7698974609375,154.2214813232422,120.15471649169922,152.79112243652344,28.44766616821289,298.5787048339844,183.549072265625,54.13107681274414
2020-01-03,71.83328247070312,257.4864501953125,144.09779357910156,153.61679077148438,118.56908416748047,150.88858032226562,28.295034408569336,296.3177490234375,182.0892333984375,53.69588851928711
2020-01-06,72.40567016601562,258.080078125,143.26171875,153.8214874267578,118.47483825683594,151.2786102294922,28.258695602416992,297.44818115234375,181.695556640625,54.10816955566406
2020-01-07,72.06515502929688,256.96490478515625,143.31089782714844,153.309814453125,116.46066284179688,149.8992919921875,28.16420555114746,296.61187744140625,181.21534729003906,53.66535186767578
2020-01-08,73.22442626953125,258.4577331542969,143.0158233642578,153.78421020507812,117.36915588378906,152.2869110107422,28.3895206451416,298.1927490234375,184.31739807128906,52.85606384277344
2020-01-09,74.77974700927734,260.4002380371094,142.45516967773438,153.9702911376953,117.79772186279297,154.18943786621094,28.265966415405273,300.214599609375,185.59469604492188,53.260684967041016
2020-01-10,74.94882202148438,259.2132263183594,142.2486114501953,153.39353942871094,116.62351989746094,153.4760284423828,28.702049255371094,299.3506164550781,186.09413146972656,52.78734588623047
2020-01-13,76.550048828125,259.9145812988281,141.520751953125,154.388916015625,117.59200286865234,155.32144165039062,28.643903732299805,301.409423828125,187.59230041503906,53.29124450683594
2020-01-14,75.516357421875,260.09442138671875,142.819091796875,154.9563751220703,118.96337890625,154.2275390625,29.123605728149414,300.9499206542969,188.28378295898438,52.83314895629883
2020-01-15,75.19274139404297,261.11053466796875,141.95352172851562,155.70062255859375,117.18059539794922,155.22630310058594,29.5596923828125,301.6298828125,191.88525390625,52.749168395996094
2020-01-16,76.1346435546875,263.4308166503906,142.7404022216797,157.7100372314453,117.63485717773438,158.0706024169922,29.516090393066406,304.1390686035156,192.98965454101562,52.54301834106445
2020-01-17,76.9775390625,263.8608093261719,141.96337890625,157.28208923339844,118.4490737915039,158.95529174804688,29.443403244018555,305.085693359375,196.59117126464844,52.34451675415039
2020-01-21,76.45585632324219,262.5653991699219,141.20599365234375,155.97967529296875,117.2834701538086,158.38450622558594,29.319852828979492,304.48834228515625,199.07850646972656,51.5963020324707
2020-01-22,76.72877502441406,262.54718017578125,141.6486053466797,155.87734985351562,117.14633178710938,157.62351989746094,29.21082878112793,304.52508544921875,199.6643524169922,51.298545837402344
2020-01-23,77.0982666015625,262.3043518066406,139.8682861328125,155.7750244140625,117.02633666992188,158.5937957763672,29.588768005371094,304.87432861328125,198.33901977539062,50.977882385253906
2020-01-24,76.87609100341797,260.7388916015625,137.78306579589844,153.85865783691406,114.120849609375,156.9956512451172,28.9419002532959,302.16302490234375,196.87924194335938,50.63431930541992
2020-01-27,74.61553192138672,256.74395751953125,133.67160034179688,152.10972595214844,113.160888671875,154.37025451660156,29.189027786254883,297.3194885253906,193.70034790039062,49.42801284790039
2020-01-28,76.72635650634766,258.4804992675781,136.10110473632812,153.37484741210938,115.21788787841797,157.39523315429688,27.720849990844727,300.4351501464844,194.8144073486328,49.35928726196289
2020-01-29,78.3324203491211,258.4804992675781,133.82899475097656,152.5004425048828,115.04647064208984,159.84945678710938,27.31383514404297,300.18707275390625,196.74476623535156,48.947017669677734
2020-01-30,78.2188949584961,259.6050720214844,135.55027770996094,152.5004425048828,116.46923065185547,164.35842895507812,27.21837615966797,301.1612548828125,199.9620819091797,49.4661865234375
